Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls_90,Ast_90,G+A_90,G-PK_90,G+A-PK_90,xG_90,xAG_90,xG+xAG_90,npxG_90,npxG+xAG_90,Cluster,PCA1,PCA2
344,Bjarki Bjarkason,is ISL,"DF,MF",Venezia,it Serie A,24.0,2000.0,9,1,165,1.8,0,0,0,0,0,0,2,0,0.0,0.0,0.1,0.1,6,10,13,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.0,0.04,1,-2.768243442470924,-0.7921579577084855
345,Antonio Blanco,es ESP,MF,Alavés,es La Liga,24.0,2000.0,35,32,2727,30.3,0,1,1,0,0,0,11,1,0.8,0.8,1.6,2.4,13,146,19,0.0,0.03,0.03,0.0,0.03,0.03,0.05,0.08,0.03,0.08,2,0.3822642585009624,3.4487631176400804
346,Ludovic Blas,fr FRA,"MF,FW",Rennes,fr Ligue 1,26.0,1997.0,29,26,2293,25.5,6,8,14,6,0,0,6,0,5.0,5.0,4.6,9.6,83,116,184,0.24,0.31,0.55,0.24,0.55,0.2,0.18,0.38,0.2,0.38,2,4.299068289662725,1.510871180726941
347,Daley Blind,nl NED,DF,Girona,es La Liga,34.0,1990.0,34,31,2780,30.9,0,2,2,0,0,0,2,0,0.5,0.5,1.6,2.1,71,272,61,0.0,0.06,0.06,0.0,0.06,0.02,0.05,0.07,0.02,0.07,2,1.7664816790155453,4.905981527576755
348,Myron Boadu,nl NED,FW,Bochum,de Bundesliga,23.0,2001.0,19,11,1042,11.6,9,1,10,8,1,1,2,0,7.7,6.9,1.1,8.0,12,18,70,0.78,0.09,0.86,0.69,0.78,0.67,0.1,0.76,0.6,0.69,0,4.588216116858217,-4.169025166686059
349,Augustine Boakye,gh GHA,"FW,MF",Saint-Étienne,fr Ligue 1,23.0,2000.0,17,8,733,8.1,3,0,3,3,0,0,5,0,1.8,1.8,0.9,2.7,25,35,60,0.37,0.0,0.37,0.37,0.37,0.22,0.11,0.34,0.22,0.34,0,1.0209950628144782,-1.6539074584113378
350,Oscar Bobb,no NOR,FW,Manchester City,eng Premier League,21.0,2003.0,3,0,16,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.41,0.41,0.0,0.41,1,-1.7813182127061196,-2.31721913261465
351,Mathéo Bodmer,fr FRA,MF,Le Havre,fr Ligue 1,20.0,2004.0,1,0,6,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,-3.3742942455399074,-1.2665694225632125
352,Sacha Boey,fr FRA,DF,Bayern Munich,de Bundesliga,23.0,2000.0,13,6,593,6.6,0,2,2,0,0,0,1,0,0.1,0.1,1.2,1.3,18,39,63,0.0,0.3,0.3,0.0,0.3,0.02,0.18,0.2,0.02,0.2,1,-0.5223970120119481,-0.6412209353113597
353,Jeremie Boga,ci CIV,"MF,FW",Nice,fr Ligue 1,27.0,1997.0,21,12,1054,11.7,1,2,3,1,0,0,0,0,2.3,2.3,2.8,5.1,64,39,75,0.09,0.17,0.26,0.09,0.26,0.2,0.24,0.44,0.2,0.44,0,1.5487520537806376,-0.5194805670242848
354,Lamare Bogarde,nl NED,"DF,MF",Aston Villa,eng Premier League,20.0,2004.0,8,5,476,5.3,0,0,0,0,0,0,2,0,0.0,0.0,0.1,0.2,12,14,9,0.0,0.0,0.0,0.0,0.0,0.01,0.02,0.03,0.01,0.03,1,-2.5841530682377836,-0.4928523711762928
355,Emil Bohinen,no NOR,MF,Genoa,it Serie A,25.0,1999.0,3,1,166,1.8,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.2,6,5,2,0.0,0.0,0.0,0.0,0.0,0.06,0.04,0.09,0.06,0.09,1,-2.722176826703647,-1.224385677257114
356,Adama Boiro,es ESP,"DF,FW",Athletic Club,es La Liga,22.0,2002.0,18,13,1101,12.2,0,0,0,0,0,0,3,0,0.3,0.3,0.5,0.7,25,46,36,0.0,0.0,0.0,0.0,0.0,0.02,0.04,0.06,0.02,0.06,1,-1.4194525196903993,0.7665294976853686
357,Willy Boly,ci CIV,DF,Nott'ham Forest,eng Premier League,33.0,1991.0,6,1,150,1.7,0,0,0,0,0,0,1,0,0.1,0.1,0.0,0.1,0,2,0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.04,0.04,0.04,1,-2.8951734683360093,-0.8296161181892615
358,Moïse Bombito,ca CAN,DF,Nice,fr Ligue 1,24.0,2000.0,27,25,2192,24.4,0,0,0,0,0,0,3,1,0.7,0.7,0.2,1.0,27,97,10,0.0,0.0,0.0,0.0,0.0,0.03,0.01,0.04,0.03,0.04,2,-0.4795893021080993,2.5517740005872973
359,Warren Bondo,fr FRA,MF,Monza,it Serie A,20.0,2003.0,20,19,1618,18.0,0,0,0,0,0,0,5,1,0.4,0.4,0.3,0.7,25,39,21,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.04,0.02,0.04,2,-1.2280726700526492,1.3335269485519528
360,Warren Bondo,fr FRA,MF,Milan,it Serie A,20.0,2003.0,4,3,162,1.8,0,0,0,0,0,0,1,0,0.0,0.0,0.1,0.1,2,7,0,0.0,0.0,0.0,0.0,0.0,0.02,0.05,0.06,0.02,0.06,1,-2.885756329324445,-1.132327611834993
361,Victor Boniface,ng NGA,FW,Leverkusen,de Bundesliga,23.0,2000.0,19,12,1008,11.2,8,1,9,8,0,1,2,0,7.8,7.1,1.1,8.1,26,23,61,0.71,0.09,0.8,0.71,0.8,0.7,0.1,0.8,0.63,0.73,0,4.721502433792841,-4.134130685966852
362,Kevin Bonifazi,it ITA,DF,Lecce,it Serie A,28.0,1996.0,3,0,65,0.7,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,-3.232900723630431,-0.9593242302865794
363,Ange-Yoan Bonny,fr FRA,FW,Parma,it Serie A,20.0,2003.0,37,30,2529,28.1,6,4,10,4,2,3,2,0,9.4,7.1,2.9,9.9,41,53,163,0.21,0.14,0.36,0.14,0.28,0.34,0.1,0.44,0.25,0.35,2,3.293775970840359,1.2688978788559409
364,Sebastiaan Bornauw,be BEL,DF,Wolfsburg,de Bundesliga,25.0,1999.0,15,8,788,8.8,2,1,3,2,0,0,2,0,1.2,1.2,0.5,1.7,3,21,1,0.23,0.11,0.34,0.23,0.34,0.14,0.06,0.2,0.14,0.2,1,-0.3733987030959965,-1.212153344114912
365,Sven Botman,nl NED,DF,Newcastle Utd,eng Premier League,24.0,2000.0,8,6,412,4.6,0,0,0,0,0,0,1,0,0.5,0.5,0.5,1.1,0,7,0,0.0,0.0,0.0,0.0,0.0,0.12,0.12,0.24,0.12,0.24,1,-1.8995069240735662,-1.3179786331635173
366,Saïmon Bouabré,fr FRA,"MF,FW",Monaco,fr Ligue 1,18.0,2006.0,3,1,97,1.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3,2,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,-3.2254441934670917,-1.1236090373383019
367,Ayyoub Bouaddi,fr FRA,MF,Lille,fr Ligue 1,16.0,2007.0,24,11,1151,12.8,0,1,1,0,0,0,2,0,0.1,0.1,1.0,1.1,11,37,26,0.0,0.08,0.08,0.0,0.08,0.01,0.08,0.08,0.01,0.08,1,-1.2812514391182326,0.4619420422751178
368,Badredine Bouanani,dz ALG,"MF,FW",Nice,fr Ligue 1,19.0,2004.0,26,11,1099,12.2,3,3,6,2,1,1,2,0,2.7,1.9,2.4,4.3,47,44,93,0.25,0.25,0.49,0.16,0.41,0.22,0.19,0.42,0.16,0.35,0,2.023480980268479,-0.8192315107127925
369,Benjamin Bouchouari,ma MAR,MF,Saint-Étienne,fr Ligue 1,22.0,2001.0,25,20,1772,19.7,1,0,1,1,0,0,6,0,0.6,0.6,0.9,1.5,48,133,54,0.05,0.0,0.05,0.05,0.05,0.03,0.05,0.08,0.03,0.08,2,0.100310946670641,2.181031002908144
370,Hicham Boudaoui,dz ALG,MF,Nice,fr Ligue 1,24.0,1999.0,29,27,2435,27.1,2,3,5,2,0,0,9,0,2.7,2.7,3.0,5.8,54,124,75,0.07,0.11,0.18,0.07,0.18,0.1,0.11,0.21,0.1,0.21,2,1.6567965268108331,2.4578118974465992
371,Carlo Boukhalfa,ma MAR,MF,St. Pauli,de Bundesliga,25.0,1999.0,25,19,1646,18.3,2,0,2,2,0,0,1,0,1.5,1.5,1.1,2.6,10,41,44,0.11,0.0,0.11,0.11,0.11,0.08,0.06,0.14,0.08,0.14,2,-0.24608550381726238,0.9318352728293396
372,Justin Bourgault,fr FRA,DF,Brest,fr Ligue 1,18.0,2005.0,2,2,122,1.4,1,0,1,1,0,0,0,0,0.1,0.1,0.1,0.2,2,4,12,0.74,0.0,0.74,0.74,0.74,0.05,0.1,0.15,0.05,0.15,0,0.3481722948988265,-3.3024349723902793
373,Benjamin Bourigeaud,fr FRA,MF,Rennes,fr Ligue 1,30.0,1994.0,1,1,80,0.9,1,0,1,1,0,0,0,0,0.2,0.2,0.0,0.2,0,4,4,1.13,0.0,1.13,1.13,1.13,0.17,0.0,0.17,0.17,0.17,0,2.0340516455597077,-4.2760742796949796
374,Edoardo Bove,it ITA,"MF,FW",Fiorentina,it Serie A,22.0,2002.0,12,11,851,9.5,1,2,3,1,0,0,3,0,0.6,0.6,1.5,2.1,12,37,24,0.11,0.21,0.32,0.11,0.32,0.06,0.16,0.22,0.06,0.22,1,-0.3064340989498973,-0.7644231523082377
375,Jarrod Bowen,eng ENG,"FW,MF",West Ham,eng Premier League,27.0,1996.0,34,34,2973,33.0,13,8,21,12,1,1,1,0,8.6,7.8,6.8,14.7,109,91,212,0.39,0.24,0.64,0.36,0.61,0.26,0.21,0.47,0.24,0.44,0,5.865680218916478,1.9550884858412647
376,Enzo Boyomo,cm CMR,DF,Osasuna,es La Liga,22.0,2001.0,34,33,2987,33.2,2,0,2,2,0,0,5,0,1.5,1.5,0.9,2.4,16,111,7,0.06,0.0,0.06,0.06,0.06,0.05,0.03,0.07,0.05,0.07,2,0.46296127299823475,3.2670013069603785
377,Enzo Boyomo,cm CMR,DF,Valladolid,es La Liga,22.0,2001.0,3,3,270,3.0,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,1,7,0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.02,0.02,0.02,1,-3.018051974024084,-0.9136177831965988
378,Domagoj Bradarić,hr CRO,DF,Hellas Verona,it Serie A,24.0,1999.0,28,24,1933,21.5,1,0,1,1,0,0,6,0,0.8,0.8,2.2,3.0,30,46,83,0.05,0.0,0.05,0.05,0.05,0.04,0.1,0.14,0.04,0.14,2,0.17810550344377285,1.804153316282964
379,Conor Bradley,nir NIR,DF,Liverpool,eng Premier League,21.0,2003.0,19,7,754,8.4,0,2,2,0,0,0,4,0,0.7,0.7,1.4,2.1,35,33,39,0.0,0.24,0.24,0.0,0.24,0.08,0.17,0.25,0.08,0.25,1,-0.2208582462244,-0.5297286049669161
380,Bilal Brahimi,dz ALG,MF,Nice,fr Ligue 1,24.0,2000.0,2,1,76,0.8,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.1,3,4,10,0.0,0.0,0.0,0.0,0.0,0.05,0.01,0.07,0.05,0.07,1,-2.898628640652452,-1.2651082470656372
381,Julian Brandt,de GER,MF,Dortmund,de Bundesliga,28.0,1996.0,30,28,2303,25.6,5,10,15,5,0,0,1,0,4.8,4.8,8.5,13.2,61,149,199,0.2,0.39,0.59,0.2,0.59,0.19,0.33,0.52,0.19,0.52,0,4.92462560319152,1.371513541132706
382,Jarrad Branthwaite,eng ENG,DF,Everton,eng Premier League,22.0,2002.0,30,28,2511,27.9,0,1,1,0,0,0,4,0,1.2,1.2,0.7,1.9,10,66,2,0.0,0.04,0.04,0.0,0.04,0.04,0.02,0.07,0.04,0.07,2,-0.358806293770012,2.4733452868085397
383,Darko Brašanac,rs SRB,MF,Leganés,es La Liga,32.0,1992.0,30,15,1617,18.0,1,2,3,1,0,0,4,0,1.8,1.8,0.4,2.2,6,43,53,0.06,0.11,0.17,0.06,0.17,0.1,0.02,0.12,0.1,0.12,2,-0.12196929103001389,1.136992981225094
384,Lilian Brassier,fr FRA,DF,Marseille,fr Ligue 1,24.0,1999.0,12,9,779,8.7,0,0,0,0,0,0,3,0,0.2,0.2,0.0,0.3,11,40,8,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.03,0.03,0.03,1,-2.156031179926259,0.17767103744953966
385,Lilian Brassier,fr FRA,DF,Rennes,fr Ligue 1,24.0,1999.0,14,14,1234,13.7,1,1,2,1,0,0,1,0,1.5,1.5,0.3,1.8,21,75,11,0.07,0.07,0.15,0.07,0.15,0.11,0.02,0.13,0.11,0.13,1,-0.6659446830923148,0.35790852515921506
386,Matthias Braunöder,at AUT,MF,Como,it Serie A,22.0,2002.0,8,3,268,3.0,0,0,0,0,0,0,3,1,0.1,0.1,0.0,0.1,2,18,0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.03,0.03,0.03,1,-2.8120410707079344,-0.7553650640921448
387,Iker Bravo,es ESP,"FW,MF",Udinese,it Serie A,19.0,2005.0,29,4,682,7.6,2,1,3,2,0,0,3,0,0.9,0.9,0.4,1.3,7,18,39,0.26,0.13,0.4,0.26,0.4,0.12,0.06,0.18,0.12,0.18,1,0.07631688941102117,-1.1204052286661619
388,James Bree,eng ENG,DF,Southampton,eng Premier League,26.0,1997.0,17,13,1075,11.9,0,1,1,0,0,0,0,0,0.1,0.1,0.9,1.0,13,34,43,0.0,0.08,0.08,0.0,0.08,0.01,0.08,0.08,0.01,0.08,1,-1.2590628567727242,0.5639391413847086
389,Tim Breithaupt,de GER,MF,Augsburg,de Bundesliga,22.0,2002.0,2,2,120,1.3,0,1,1,0,0,0,0,0,0.1,0.1,0.4,0.4,1,10,1,0.0,0.75,0.75,0.0,0.75,0.04,0.29,0.33,0.04,0.33,1,0.043695183438645875,-2.645893104269163
390,Gleison Bremer,br BRA,DF,Juventus,it Serie A,27.0,1997.0,6,6,540,6.0,0,0,0,0,0,0,2,0,0.1,0.1,0.0,0.1,2,21,0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.02,0.02,0.02,1,-2.6733950787854974,-0.3221247095856874
391,Brenner,br BRA,"MF,FW",Udinese,it Serie A,24.0,2000.0,9,5,386,4.3,1,2,3,1,0,0,0,0,0.6,0.6,0.5,1.1,5,7,16,0.23,0.47,0.7,0.23,0.7,0.15,0.11,0.26,0.15,0.26,0,0.4787019562728753,-2.3419897753085483
392,Ben Brereton,cl CHI,FW,Southampton,eng Premier League,25.0,1999.0,10,4,449,5.0,0,0,0,0,0,0,1,0,0.9,0.9,0.1,1.0,12,9,42,0.0,0.0,0.0,0.0,0.0,0.18,0.02,0.2,0.18,0.2,1,-1.6377690852303481,-1.0895980690681901
393,Marco Brescianini,it ITA,MF,Atalanta,it Serie A,24.0,2000.0,29,9,991,11.0,4,2,6,4,0,0,1,0,3.1,3.1,1.0,4.1,46,36,69,0.36,0.18,0.54,0.36,0.54,0.28,0.09,0.37,0.28,0.37,0,2.290771580608178,-1.248299740649032
394,Maximilian Breunig,de GER,"FW,MF",Heidenheim,de Bundesliga,23.0,2000.0,13,2,350,3.9,2,0,2,1,1,1,0,0,3.4,2.7,0.2,2.9,5,7,13,0.51,0.0,0.51,0.26,0.26,0.89,0.05,0.94,0.68,0.74,0,2.5698339537680854,-5.053790729918274
395,Anthony Briançon,fr FRA,DF,Saint-Étienne,fr Ligue 1,29.0,1994.0,1,0,1,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,-3.305402070696353,-1.0421073358029598
396,Nathan Broadhead,wls WAL,"MF,FW",Ipswich Town,eng Premier League,26.0,1998.0,18,7,702,7.8,2,0,2,2,0,0,1,0,1.7,1.7,0.7,2.4,20,14,33,0.26,0.0,0.26,0.26,0.26,0.22,0.09,0.31,0.22,0.31,1,0.23642178543086412,-1.4793946546695953
397,Armando Broja,al ALB,FW,Everton,eng Premier League,22.0,2001.0,10,4,334,3.7,0,0,0,0,0,0,1,0,0.1,0.1,0.2,0.3,12,2,26,0.0,0.0,0.0,0.0,0.0,0.03,0.05,0.08,0.03,0.08,1,-2.369314272207239,-0.7373219074619368
398,David Brooks,wls WAL,"FW,MF",Bournemouth,eng Premier League,27.0,1997.0,29,9,960,10.7,2,0,2,2,0,0,3,0,2.5,2.5,1.9,4.4,35,35,83,0.19,0.0,0.19,0.19,0.19,0.24,0.18,0.41,0.24,0.41,0,1.2388311242351215,-0.7453761963760599
399,Arvid Brorsson,se SWE,DF,Monza,it Serie A,25.0,1999.0,6,3,362,4.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,9,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,-2.9638277656130034,-0.5864870274506839
400,Moritz Broschinski,de GER,"FW,MF",Bochum,de Bundesliga,23.0,2000.0,33,15,1390,15.4,1,3,4,1,0,0,1,0,4.2,4.2,1.8,6.0,37,20,130,0.06,0.19,0.26,0.06,0.26,0.27,0.12,0.39,0.27,0.39,2,1.7175097541075863,-0.07724946335244354
401,Nathaniel Brown,de GER,"DF,MF",Eint Frankfurt,de Bundesliga,21.0,2003.0,26,22,1947,21.6,3,6,9,3,0,0,2,0,2.2,2.2,5.1,7.3,45,63,119,0.14,0.28,0.42,0.14,0.42,0.1,0.24,0.34,0.1,0.34,2,2.358136615226782,0.7655469423594435
402,Jacob Bruun Larsen,dk DEN,"FW,MF",Hoffenheim,de Bundesliga,25.0,1998.0,12,3,400,4.4,2,2,4,2,0,0,0,0,2.3,2.3,0.6,2.9,16,16,41,0.45,0.45,0.9,0.45,0.9,0.52,0.15,0.66,0.52,0.66,0,3.3690575738199415,-4.354894485907129
403,Jacob Bruun Larsen,dk DEN,"MF,FW",Stuttgart,de Bundesliga,25.0,1998.0,15,3,414,4.6,1,0,1,1,0,0,1,0,0.6,0.6,1.2,1.8,19,19,40,0.22,0.0,0.22,0.22,0.22,0.13,0.27,0.39,0.13,0.39,1,0.09600201447265282,-1.8819855291581227
404,Tajon Buchanan,ca CAN,"DF,FW",Inter,it Serie A,25.0,1999.0,6,0,95,1.1,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,6,2,8,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.13,0.0,0.13,1,-2.596403277529962,-1.236205451824805
405,Tajon Buchanan,ca CAN,MF,Villarreal,es La Liga,25.0,1999.0,13,4,416,4.6,1,2,3,1,0,0,2,0,0.9,0.9,0.5,1.4,19,5,45,0.22,0.43,0.65,0.22,0.65,0.19,0.12,0.31,0.19,0.31,0,0.912464842688969,-2.2286535247619206
406,Ante Budimir,hr CRO,FW,Osasuna,es La Liga,33.0,1991.0,38,34,2952,32.8,21,4,25,13,8,8,4,0,18.3,12.3,1.7,13.9,23,24,134,0.64,0.12,0.76,0.4,0.52,0.56,0.05,0.61,0.37,0.42,0,5.208991982948001,0.2906580475508717
407,Emi Buendía,ar ARG,"MF,FW",Aston Villa,eng Premier League,27.0,1996.0,12,0,98,1.1,0,0,0,0,0,0,1,0,0.7,0.7,0.0,0.7,3,7,6,0.0,0.0,0.0,0.0,0.0,0.6,0.02,0.62,0.6,0.62,1,-0.23284210385523568,-3.3909878270269482
408,Emi Buendía,ar ARG,MF,Leverkusen,de Bundesliga,27.0,1996.0,11,3,257,2.9,2,0,2,2,0,0,0,0,0.9,0.9,0.9,1.8,2,14,24,0.7,0.0,0.7,0.7,0.7,0.31,0.3,0.61,0.31,0.61,0,2.5204174866367746,-4.250210732494507
409,Manu Bueno,es ESP,"MF,FW",Sevilla,es La Liga,20.0,2004.0,9,1,140,1.6,1,0,1,1,0,0,0,0,0.1,0.1,0.0,0.1,2,5,5,0.64,0.0,0.64,0.64,0.64,0.08,0.0,0.08,0.08,0.08,1,-0.15998000171289928,-2.7116889541075686
410,Santiago Bueno,uy URU,DF,Wolves,eng Premier League,25.0,1998.0,29,18,1687,18.7,0,0,0,0,0,0,2,0,0.4,0.4,0.0,0.4,1,28,1,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.02,0.02,0.02,2,-1.4389023666490033,1.5093214341132501
411,Endika Buján,es ESP,FW,Athletic Club,es La Liga,21.0,2003.0,1,0,7,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,-3.356005360504701,-1.2338366465017119
412,Marius Bülter,de GER,"FW,DF",Hoffenheim,de Bundesliga,31.0,1993.0,25,22,1729,19.2,7,2,9,7,0,0,4,0,3.7,3.7,3.1,6.8,57,35,155,0.36,0.1,0.47,0.36,0.47,0.19,0.16,0.35,0.19,0.35,0,3.0197602812248023,0.2900059439184727
413,Facundo Buonanotte,ar ARG,"FW,MF",Leicester City,eng Premier League,19.0,2004.0,31,14,1523,16.9,5,2,7,5,0,0,8,0,3.9,3.9,3.1,7.0,39,54,74,0.3,0.12,0.41,0.3,0.41,0.23,0.18,0.41,0.23,0.41,0,2.3489754505159937,-0.53300834870403
414,Alessandro Buongiorno,it ITA,DF,Napoli,it Serie A,25.0,1999.0,22,22,1924,21.4,1,0,1,1,0,0,2,0,0.8,0.8,0.6,1.4,27,82,8,0.05,0.0,0.05,0.05,0.05,0.04,0.03,0.07,0.04,0.07,2,-0.506356720284057,1.841238418353387
415,Cameron Burgess,au AUS,DF,Ipswich Town,eng Premier League,28.0,1995.0,18,16,1541,17.1,0,2,2,0,0,0,0,0,1.1,1.1,0.5,1.6,2,42,4,0.0,0.12,0.12,0.0,0.12,0.06,0.03,0.09,0.06,0.09,1,-1.070596745507587,0.8430683894116413
416,Jonathan Burkardt,de GER,FW,Mainz 05,de Bundesliga,24.0,2000.0,29,28,2109,23.4,18,2,20,16,2,2,0,0,14.8,13.2,3.1,16.3,32,42,157,0.77,0.09,0.85,0.68,0.77,0.63,0.13,0.76,0.56,0.7,0,6.25126484521162,-2.016710505823645
417,Oliver Burke,sct SCO,FW,Werder Bremen,de Bundesliga,27.0,1997.0,25,9,908,10.1,5,0,5,5,0,0,4,0,4.1,4.1,1.7,5.8,22,15,88,0.5,0.0,0.5,0.5,0.5,0.41,0.17,0.57,0.41,0.57,0,2.8883593014051177,-2.5370561871582806
418,Dan Burn,eng ENG,DF,Newcastle Utd,eng Premier League,32.0,1992.0,37,37,3330,37.0,1,1,2,1,0,0,11,0,2.0,2.0,0.9,2.8,12,75,14,0.03,0.03,0.05,0.03,0.05,0.05,0.02,0.08,0.05,0.08,2,0.6408582439471426,3.799444981534511
419,Rareș-Cătălin Burnete,ro ROU,FW,Lecce,it Serie A,20.0,2004.0,4,0,28,0.3,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,0,0,4,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.25,0.25,1,-2.1785835606629944,-2.2808970101163952
420,Wes Burns,wls WAL,"FW,DF",Ipswich Town,eng Premier League,29.0,1994.0,18,12,926,10.3,0,1,1,0,0,0,1,0,0.5,0.5,1.6,2.2,38,8,65,0.0,0.1,0.1,0.0,0.1,0.05,0.16,0.21,0.05,0.21,1,-0.49018952832984314,0.14804637972359766
421,Marnon Busch,de GER,"DF,MF",Heidenheim,de Bundesliga,29.0,1994.0,23,15,1396,15.5,0,1,1,0,0,0,1,0,0.4,0.4,1.1,1.5,22,63,43,0.0,0.06,0.06,0.0,0.06,0.02,0.07,0.1,0.02,0.1,2,-0.7244365274258542,1.29524246208221
422,Gianluca Busio,us USA,MF,Venezia,it Serie A,22.0,2002.0,33,28,2518,28.0,2,0,2,2,0,0,4,0,2.4,2.4,1.6,4.0,60,95,135,0.07,0.0,0.07,0.07,0.07,0.09,0.06,0.14,0.09,0.14,2,1.4848165928783041,2.89746335423564
423,Aurélio Buta,pt POR,DF,Reims,fr Ligue 1,27.0,1997.0,27,24,1970,21.9,0,1,1,0,0,0,5,0,0.3,0.3,0.8,1.1,28,83,64,0.0,0.05,0.05,0.0,0.05,0.01,0.04,0.05,0.01,0.05,2,-0.19374196539720034,2.4183887386051266
424,Jean Butez,fr FRA,GK,Como,it Serie A,29.0,1995.0,19,18,1666,18.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,-1.8428446122191409,1.2549916038161375
425,Nathan Butler-Oyedeji,eng ENG,FW,Arsenal,eng Premier League,21.0,2003.0,1,0,7,0.1,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.94,0.0,0.94,0.94,0.94,0,0.7756589004558593,-5.439909917710092
426,Marcin Bułka,pl POL,GK,Nice,fr Ligue 1,24.0,1999.0,34,34,3060,34.0,0,0,0,0,0,0,0,0,0.0,0.0,0.2,0.2,0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.01,2,-0.6047600480228059,3.0514744102985643
427,Pau Cabanes,es ESP,"MF,FW",Villarreal,es La Liga,19.0,2005.0,10,0,163,1.8,1,0,1,1,0,0,0,0,0.5,0.5,0.4,0.9,10,11,33,0.55,0.0,0.55,0.55,0.55,0.26,0.22,0.47,0.26,0.47,0,1.3158143275799956,-3.778017111615707
428,Pau Cabanes,es ESP,"MF,FW",Alavés,es La Liga,19.0,2005.0,6,2,188,2.1,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.1,15,5,15,0.0,0.0,0.0,0.0,0.0,0.02,0.01,0.03,0.02,0.03,1,-2.786246466999881,-0.9180408789725195
429,Rémy Cabella,fr FRA,"FW,MF",Lille,fr Ligue 1,34.0,1990.0,23,12,1011,11.2,1,2,3,1,0,0,1,0,4.0,4.0,2.3,6.2,45,77,130,0.09,0.18,0.27,0.09,0.27,0.35,0.2,0.55,0.35,0.55,0,2.3984519386688263,-0.6938320438219198
430,Leandro Cabrera,uy URU,DF,Espanyol,es La Liga,33.0,1991.0,33,32,2869,31.9,4,2,6,4,0,0,4,1,1.1,1.1,0.9,2.1,9,69,6,0.13,0.06,0.19,0.13,0.19,0.03,0.03,0.06,0.03,0.06,2,0.5897768914159468,2.9629314184989375
431,Liberato Cacace,nz NZL,"MF,DF",Empoli,it Serie A,23.0,2000.0,33,24,2230,24.8,2,4,6,2,0,0,6,0,2.6,2.6,1.7,4.3,53,70,97,0.08,0.16,0.24,0.08,0.24,0.11,0.07,0.17,0.11,0.17,2,1.5248570750978998,2.0326207070869327
432,Alessio Cacciamani,it ITA,"MF,DF",Torino,it Serie A,17.0,2007.0,2,0,31,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,-3.333003577071959,-1.2772069005713782
433,Anthony Caci,fr FRA,DF,Mainz 05,de Bundesliga,27.0,1997.0,33,33,2684,29.8,1,7,8,1,0,0,6,0,3.1,3.1,6.6,9.7,45,133,152,0.03,0.23,0.27,0.03,0.27,0.1,0.22,0.32,0.1,0.32,2,2.8920866501707376,2.820758692215687
